OrderId,OrderDate,ShipDate,ShipMode,City,OrderDateCalc,IngestionDate
CA-2018-159667,09/11/2018,2018/11/13,Standard Class,Jacksonville,09/11/2018,2022-06-20
CA-2015-111934,05/05/2015,2015/07/05,First Class,Arlington,05/05/2015,2022-06-20
CA-2015-111934,05/05/2015,2015/07/05,First Class,Arlington,05/05/2015,2022-06-20
US-2017-117387,27/10/2017,2017/10/31,Standard Class,San Francisco,27/10/2017,2022-06-20
CA-2015-141110,26/11/2015,2015/01/12,Standard Class,Fresno,26/11/2015,2022-06-20
CA-2015-141110,26/11/2015,2015/01/12,Standard Class,Fresno,26/11/2015,2022-06-20
CA-2015-141110,26/11/2015,2015/01/12,Standard Class,Fresno,26/11/2015,2022-06-20
CA-2015-141110,26/11/2015,2015/01/12,Standard Class,Fresno,26/11/2015,2022-06-20
US-2015-133949,31/12/2015,2015/12/31,Same Day,Reno,31/12/2015,2022-06-20
US-2017-116365,03/01/2017,2017/08/01,Standard Class,San Antonio,03/01/2017,2022-06-20
US-2017-116365,03/01/2017,2017/08/01,Standard Class,San Antonio,03/01/2017,2022-06-20
US-2017-116365,03/01/2017,2017/08/01,Standard Class,San Antonio,03/01/2017,2022-06-20
CA-2018-162936,18/08/2018,2018/08/22,Standard Class,New Bedford,18/08/2018,2022-06-20
CA-2015-151946,04/06/2015,2015/09/06,Standard Class,New York City,04/06/2015,2022-06-20
CA-2015-151946,04/06/2015,2015/09/06,Standard Class,New York City,04/06/2015,2022-06-20
CA-2015-151946,04/06/2015,2015/09/06,Standard Class,New York City,04/06/2015,2022-06-20
CA-2015-151946,04/06/2015,2015/09/06,Standard Class,New York City,04/06/2015,2022-06-20
CA-2018-123624,13/11/2018,2018/11/17,Second Class,Oxnard,13/11/2018,2022-06-20
CA-2017-146437,28/01/2017,2017/01/02,Second Class,Los Angeles,28/01/2017,2022-06-20
CA-2017-138233,09/11/2017,2017/11/14,Standard Class,Oakland,09/11/2017,2022-06-20
CA-2017-165918,10/09/2017,2017/09/14,Standard Class,Edmonds,10/09/2017,2022-06-20
CA-2017-165918,10/09/2017,2017/09/14,Standard Class,Edmonds,10/09/2017,2022-06-20
CA-2017-165918,10/09/2017,2017/09/14,Standard Class,Edmonds,10/09/2017,2022-06-20
CA-2017-165918,10/09/2017,2017/09/14,Standard Class,Edmonds,10/09/2017,2022-06-20
CA-2018-117513,03/03/2018,2018/08/03,Standard Class,Los Angeles,03/03/2018,2022-06-20
CA-2018-132437,08/09/2018,2018/09/13,Second Class,New York City,08/09/2018,2022-06-20
US-2018-119319,06/11/2018,2018/09/11,Second Class,Dallas,06/11/2018,2022-06-20
CA-2018-104318,13/05/2018,2018/05/18,Standard Class,Franklin,13/05/2018,2022-06-20
US-2017-114230,27/11/2017,2017/01/12,Standard Class,Phoenix,27/11/2017,2022-06-20
CA-2016-136147,13/11/2016,2016/11/18,Standard Class,Miami,13/11/2016,2022-06-20
CA-2016-136147,13/11/2016,2016/11/18,Standard Class,Miami,13/11/2016,2022-06-20
CA-2016-156118,08/12/2016,2016/12/12,Standard Class,Colorado Springs,08/12/2016,2022-06-20
CA-2016-164084,07/09/2016,2016/12/09,Standard Class,New York City,07/09/2016,2022-06-20
CA-2016-164084,07/09/2016,2016/12/09,Standard Class,New York City,07/09/2016,2022-06-20
CA-2016-164084,07/09/2016,2016/12/09,Standard Class,New York City,07/09/2016,2022-06-20
CA-2016-164084,07/09/2016,2016/12/09,Standard Class,New York City,07/09/2016,2022-06-20
CA-2016-164084,07/09/2016,2016/12/09,Standard Class,New York City,07/09/2016,2022-06-20
CA-2017-107783,28/07/2017,2017/07/29,First Class,Bethlehem,28/07/2017,2022-06-20
CA-2017-107783,28/07/2017,2017/07/29,First Class,Bethlehem,28/07/2017,2022-06-20
CA-2017-107783,28/07/2017,2017/07/29,First Class,Bethlehem,28/07/2017,2022-06-20
CA-2018-159793,25/08/2018,2018/08/29,Standard Class,Philadelphia,25/08/2018,2022-06-20
CA-2015-160094,30/04/2015,2015/02/05,First Class,Louisville,30/04/2015,2022-06-20
CA-2015-160094,30/04/2015,2015/02/05,First Class,Louisville,30/04/2015,2022-06-20
CA-2018-151281,27/04/2018,2018/02/05,Standard Class,Seattle,27/04/2018,2022-06-20
CA-2018-118346,23/07/2018,2018/07/24,First Class,Kenosha,23/07/2018,2022-06-20
CA-2015-129819,13/12/2015,2015/12/15,Second Class,Henderson,13/12/2015,2022-06-20
US-2018-148551,12/01/2018,2018/01/16,Standard Class,Dallas,12/01/2018,2022-06-20
CA-2018-147767,02/12/2018,2018/02/12,Same Day,Peoria,02/12/2018,2022-06-20
CA-2016-108259,08/11/2016,2016/11/15,Standard Class,Jacksonville,08/11/2016,2022-06-20
CA-2016-108259,08/11/2016,2016/11/15,Standard Class,Jacksonville,08/11/2016,2022-06-20
CA-2016-108259,08/11/2016,2016/11/15,Standard Class,Jacksonville,08/11/2016,2022-06-20
CA-2016-108259,08/11/2016,2016/11/15,Standard Class,Jacksonville,08/11/2016,2022-06-20
CA-2017-113341,25/11/2017,2017/11/29,Standard Class,Los Angeles,25/11/2017,2022-06-20
US-2016-131842,05/12/2016,2016/08/12,First Class,Nashville,05/12/2016,2022-06-20
CA-2017-164574,29/07/2017,2017/03/08,Standard Class,Charlotte,29/07/2017,2022-06-20
CA-2017-164574,29/07/2017,2017/03/08,Standard Class,Charlotte,29/07/2017,2022-06-20
CA-2015-142769,13/09/2015,2015/09/13,Same Day,Seattle,13/09/2015,2022-06-20
CA-2015-142769,13/09/2015,2015/09/13,Same Day,Seattle,13/09/2015,2022-06-20
CA-2015-142769,13/09/2015,2015/09/13,Same Day,Seattle,13/09/2015,2022-06-20
CA-2015-142769,13/09/2015,2015/09/13,Same Day,Seattle,13/09/2015,2022-06-20
CA-2015-142769,13/09/2015,2015/09/13,Same Day,Seattle,13/09/2015,2022-06-20
CA-2015-142769,13/09/2015,2015/09/13,Same Day,Seattle,13/09/2015,2022-06-20
CA-2015-142769,13/09/2015,2015/09/13,Same Day,Seattle,13/09/2015,2022-06-20
CA-2015-142769,13/09/2015,2015/09/13,Same Day,Seattle,13/09/2015,2022-06-20
CA-2017-168361,21/06/2017,2017/06/25,Standard Class,Chicago,21/06/2017,2022-06-20
CA-2017-153185,03/09/2017,2017/08/09,Standard Class,Cincinnati,03/09/2017,2022-06-20
CA-2018-124765,25/11/2018,2018/11/30,Standard Class,Fort Lauderdale,25/11/2018,2022-06-20
CA-2016-131856,12/05/2016,2016/05/17,Standard Class,Houston,12/05/2016,2022-06-20
CA-2016-131856,12/05/2016,2016/05/17,Standard Class,Houston,12/05/2016,2022-06-20
CA-2016-131856,12/05/2016,2016/05/17,Standard Class,Houston,12/05/2016,2022-06-20
CA-2018-126634,30/03/2018,2018/01/04,Second Class,Lakewood,30/03/2018,2022-06-20
CA-2017-118500,17/11/2017,2017/11/18,First Class,San Francisco,17/11/2017,2022-06-20
CA-2017-163951,30/12/2017,2018/02/01,First Class,Philadelphia,30/12/2017,2022-06-20
CA-2017-149916,22/12/2017,2017/12/24,Second Class,Seattle,22/12/2017,2022-06-20
CA-2017-149916,22/12/2017,2017/12/24,Second Class,Seattle,22/12/2017,2022-06-20
CA-2016-158918,20/12/2016,2016/12/25,Second Class,Los Angeles,20/12/2016,2022-06-20
US-2015-159611,27/12/2015,2016/01/01,Second Class,Cleveland,27/12/2015,2022-06-20
US-2015-159611,27/12/2015,2016/01/01,Second Class,Cleveland,27/12/2015,2022-06-20
CA-2018-163265,16/02/2018,2018/02/21,Standard Class,Decatur,16/02/2018,2022-06-20
CA-2018-163265,16/02/2018,2018/02/21,Standard Class,Decatur,16/02/2018,2022-06-20
CA-2018-163265,16/02/2018,2018/02/21,Standard Class,Decatur,16/02/2018,2022-06-20
CA-2018-163265,16/02/2018,2018/02/21,Standard Class,Decatur,16/02/2018,2022-06-20
CA-2018-163265,16/02/2018,2018/02/21,Standard Class,Decatur,16/02/2018,2022-06-20
CA-2018-141705,24/10/2018,2018/10/26,First Class,Mansfield,24/10/2018,2022-06-20
CA-2017-112739,02/09/2017,2017/07/09,Second Class,Houston,02/09/2017,2022-06-20
CA-2017-112739,02/09/2017,2017/07/09,Second Class,Houston,02/09/2017,2022-06-20
CA-2017-143805,01/12/2017,2017/03/12,Second Class,Richmond,01/12/2017,2022-06-20
CA-2017-143805,01/12/2017,2017/03/12,Second Class,Richmond,01/12/2017,2022-06-20
CA-2015-133634,05/11/2015,2015/10/11,Standard Class,Arlington,05/11/2015,2022-06-20
CA-2018-101665,25/11/2018,2018/01/12,Standard Class,San Francisco,25/11/2018,2022-06-20
CA-2017-155446,16/12/2017,2017/12/23,Standard Class,San Diego,16/12/2017,2022-06-20
CA-2018-137323,14/11/2018,2018/11/18,Second Class,Watertown,14/11/2018,2022-06-20
CA-2017-144015,26/06/2017,2017/06/26,Same Day,Los Angeles,26/06/2017,2022-06-20
CA-2017-144015,26/06/2017,2017/06/26,Same Day,Los Angeles,26/06/2017,2022-06-20
CA-2017-144015,26/06/2017,2017/06/26,Same Day,Los Angeles,26/06/2017,2022-06-20
CA-2015-101427,26/12/2015,2015/12/30,Standard Class,Philadelphia,26/12/2015,2022-06-20
CA-2017-136770,14/08/2017,2017/08/18,Standard Class,Akron,14/08/2017,2022-06-20
CA-2017-136770,14/08/2017,2017/08/18,Standard Class,Akron,14/08/2017,2022-06-20
CA-2017-136770,14/08/2017,2017/08/18,Standard Class,Akron,14/08/2017,2022-06-20
CA-2017-118311,24/10/2017,2017/10/28,Standard Class,San Francisco,24/10/2017,2022-06-20
US-2015-112795,23/08/2015,2015/08/28,Second Class,Grand Rapids,23/08/2015,2022-06-20
CA-2018-127096,15/09/2018,2018/09/17,Second Class,San Francisco,15/09/2018,2022-06-20
CA-2018-119284,15/06/2018,2018/06/20,Standard Class,Nashville,15/06/2018,2022-06-20
CA-2018-119284,15/06/2018,2018/06/20,Standard Class,Nashville,15/06/2018,2022-06-20
CA-2018-119284,15/06/2018,2018/06/20,Standard Class,Nashville,15/06/2018,2022-06-20
CA-2018-119284,15/06/2018,2018/06/20,Standard Class,Nashville,15/06/2018,2022-06-20
CA-2018-119284,15/06/2018,2018/06/20,Standard Class,Nashville,15/06/2018,2022-06-20
CA-2018-119284,15/06/2018,2018/06/20,Standard Class,Nashville,15/06/2018,2022-06-20
CA-2018-119284,15/06/2018,2018/06/20,Standard Class,Nashville,15/06/2018,2022-06-20
CA-2016-133494,01/03/2016,2016/05/03,Standard Class,Philadelphia,01/03/2016,2022-06-20
CA-2017-111318,23/07/2017,2017/07/26,First Class,Houston,23/07/2017,2022-06-20
US-2015-132745,01/10/2015,2015/05/10,Standard Class,Reno,01/10/2015,2022-06-20
CA-2015-146815,08/09/2015,2015/09/13,Standard Class,New York City,08/09/2015,2022-06-20
CA-2015-146815,08/09/2015,2015/09/13,Standard Class,New York City,08/09/2015,2022-06-20
CA-2015-119144,16/11/2015,2015/11/18,First Class,Los Angeles,16/11/2015,2022-06-20
CA-2015-119144,16/11/2015,2015/11/18,First Class,Los Angeles,16/11/2015,2022-06-20
CA-2015-119144,16/11/2015,2015/11/18,First Class,Los Angeles,16/11/2015,2022-06-20
CA-2015-105648,03/03/2015,2015/07/03,Standard Class,San Diego,03/03/2015,2022-06-20
US-2016-145422,03/12/2016,2016/07/12,Standard Class,San Francisco,03/12/2016,2022-06-20
CA-2018-136623,11/07/2018,2018/07/16,Standard Class,San Diego,11/07/2018,2022-06-20
CA-2018-136623,11/07/2018,2018/07/16,Standard Class,San Diego,11/07/2018,2022-06-20
CA-2018-121678,16/11/2018,2018/11/20,Second Class,Elyria,16/11/2018,2022-06-20
CA-2017-120824,12/06/2017,2017/06/16,Second Class,Houston,12/06/2017,2022-06-20
CA-2017-120824,12/06/2017,2017/06/16,Second Class,Houston,12/06/2017,2022-06-20
CA-2017-120824,12/06/2017,2017/06/16,Second Class,Houston,12/06/2017,2022-06-20
CA-2017-120824,12/06/2017,2017/06/16,Second Class,Houston,12/06/2017,2022-06-20
CA-2017-120824,12/06/2017,2017/06/16,Second Class,Houston,12/06/2017,2022-06-20
CA-2017-120824,12/06/2017,2017/06/16,Second Class,Houston,12/06/2017,2022-06-20
CA-2017-120824,12/06/2017,2017/06/16,Second Class,Houston,12/06/2017,2022-06-20
US-2017-135209,29/12/2017,2017/12/31,Second Class,Miami,29/12/2017,2022-06-20
US-2017-135209,29/12/2017,2017/12/31,Second Class,Miami,29/12/2017,2022-06-20
CA-2018-148145,18/03/2018,2018/03/23,Standard Class,Seattle,18/03/2018,2022-06-20
CA-2016-103870,27/12/2016,2016/12/31,Standard Class,Murfreesboro,27/12/2016,2022-06-20
CA-2016-103870,27/12/2016,2016/12/31,Standard Class,Murfreesboro,27/12/2016,2022-06-20
CA-2016-103870,27/12/2016,2016/12/31,Standard Class,Murfreesboro,27/12/2016,2022-06-20
CA-2016-103870,27/12/2016,2016/12/31,Standard Class,Murfreesboro,27/12/2016,2022-06-20
CA-2016-103870,27/12/2016,2016/12/31,Standard Class,Murfreesboro,27/12/2016,2022-06-20
CA-2016-111017,31/07/2016,2016/06/08,Standard Class,Saint Louis,31/07/2016,2022-06-20
CA-2018-116988,27/06/2018,2018/06/29,Second Class,Seattle,27/06/2018,2022-06-20
CA-2018-116988,27/06/2018,2018/06/29,Second Class,Seattle,27/06/2018,2022-06-20
CA-2018-116988,27/06/2018,2018/06/29,Second Class,Seattle,27/06/2018,2022-06-20
US-2015-169390,07/02/2015,2015/10/02,Second Class,New York City,07/02/2015,2022-06-20
CA-2017-168774,04/09/2017,2017/09/09,Standard Class,Woodbury,04/09/2017,2022-06-20
CA-2018-161592,06/04/2018,2018/10/04,Standard Class,Chattanooga,06/04/2018,2022-06-20
US-2018-131961,08/12/2018,2018/11/12,First Class,Philadelphia,08/12/2018,2022-06-20
US-2018-131961,08/12/2018,2018/11/12,First Class,Philadelphia,08/12/2018,2022-06-20
CA-2017-102498,24/07/2017,2017/07/25,First Class,Lafayette,24/07/2017,2022-06-20
CA-2016-113222,09/11/2016,2016/09/11,Same Day,Lawrence,09/11/2016,2022-06-20
US-2016-144771,02/10/2016,2016/04/10,First Class,Hillsboro,02/10/2016,2022-06-20
US-2016-144771,02/10/2016,2016/04/10,First Class,Hillsboro,02/10/2016,2022-06-20
CA-2016-162376,22/11/2016,2016/11/25,Second Class,Cambridge,22/11/2016,2022-06-20
CA-2016-162376,22/11/2016,2016/11/25,Second Class,Cambridge,22/11/2016,2022-06-20
CA-2018-128076,02/02/2018,2018/07/02,Standard Class,San Diego,02/02/2018,2022-06-20
CA-2018-128076,02/02/2018,2018/07/02,Standard Class,San Diego,02/02/2018,2022-06-20
CA-2018-128076,02/02/2018,2018/07/02,Standard Class,San Diego,02/02/2018,2022-06-20
US-2016-163825,16/06/2016,2016/06/19,First Class,New York City,16/06/2016,2022-06-20
US-2016-163825,16/06/2016,2016/06/19,First Class,New York City,16/06/2016,2022-06-20
CA-2017-105662,05/05/2017,2017/09/05,Standard Class,Tallahassee,05/05/2017,2022-06-20
CA-2017-105662,05/05/2017,2017/09/05,Standard Class,Tallahassee,05/05/2017,2022-06-20
CA-2018-152198,09/09/2018,2018/10/09,First Class,Toledo,09/09/2018,2022-06-20
CA-2018-152198,09/09/2018,2018/10/09,First Class,Toledo,09/09/2018,2022-06-20
CA-2018-152198,09/09/2018,2018/10/09,First Class,Toledo,09/09/2018,2022-06-20
CA-2017-114307,22/07/2017,2017/07/26,Standard Class,Columbia,22/07/2017,2022-06-20
CA-2017-114307,22/07/2017,2017/07/26,Standard Class,Columbia,22/07/2017,2022-06-20
CA-2017-114307,22/07/2017,2017/07/26,Standard Class,Columbia,22/07/2017,2022-06-20
CA-2017-114307,22/07/2017,2017/07/26,Standard Class,Columbia,22/07/2017,2022-06-20
CA-2017-159891,31/01/2017,2017/06/02,Standard Class,Atlanta,31/01/2017,2022-06-20
CA-2017-159891,31/01/2017,2017/06/02,Standard Class,Atlanta,31/01/2017,2022-06-20
CA-2017-112578,29/12/2017,2018/02/01,Standard Class,Sacramento,29/12/2017,2022-06-20
CA-2017-112578,29/12/2017,2018/02/01,Standard Class,Sacramento,29/12/2017,2022-06-20
CA-2016-107083,21/11/2016,2016/11/27,Standard Class,Fort Worth,21/11/2016,2022-06-20
CA-2016-107083,21/11/2016,2016/11/27,Standard Class,Fort Worth,21/11/2016,2022-06-20
CA-2016-107083,21/11/2016,2016/11/27,Standard Class,Fort Worth,21/11/2016,2022-06-20
CA-2016-107083,21/11/2016,2016/11/27,Standard Class,Fort Worth,21/11/2016,2022-06-20
CA-2016-151722,05/10/2016,2016/09/10,Standard Class,Columbus,05/10/2016,2022-06-20
CA-2017-151148,12/09/2017,2017/09/13,Same Day,Louisville,12/09/2017,2022-06-20
CA-2017-151148,12/09/2017,2017/09/13,Same Day,Louisville,12/09/2017,2022-06-20
CA-2018-115882,14/09/2018,2018/09/17,First Class,Raleigh,14/09/2018,2022-06-20
CA-2018-115882,14/09/2018,2018/09/17,First Class,Raleigh,14/09/2018,2022-06-20
CA-2016-132276,23/02/2016,2016/02/28,Standard Class,New York City,23/02/2016,2022-06-20
CA-2016-132276,23/02/2016,2016/02/28,Standard Class,New York City,23/02/2016,2022-06-20
CA-2017-163636,05/12/2017,2017/09/12,Second Class,Chicago,05/12/2017,2022-06-20
CA-2017-102813,02/07/2017,2017/03/07,First Class,Huntsville,02/07/2017,2022-06-20
CA-2017-102813,02/07/2017,2017/03/07,First Class,Huntsville,02/07/2017,2022-06-20
CA-2018-135377,13/12/2018,2018/12/18,Standard Class,New York City,13/12/2018,2022-06-20
CA-2016-165813,20/03/2016,2016/03/22,Second Class,Salem,20/03/2016,2022-06-20
CA-2016-133585,01/03/2016,2016/04/03,First Class,Houston,01/03/2016,2022-06-20
CA-2016-133585,01/03/2016,2016/04/03,First Class,Houston,01/03/2016,2022-06-20
CA-2017-116911,15/09/2017,2017/09/20,Standard Class,Twin Falls,15/09/2017,2022-06-20
CA-2017-116911,15/09/2017,2017/09/20,Standard Class,Twin Falls,15/09/2017,2022-06-20
US-2018-129224,17/03/2018,2018/03/23,Standard Class,Knoxville,17/03/2018,2022-06-20
CA-2018-145765,28/05/2018,2018/02/06,Standard Class,Phoenix,28/05/2018,2022-06-20
CA-2018-145765,28/05/2018,2018/02/06,Standard Class,Phoenix,28/05/2018,2022-06-20
CA-2018-145765,28/05/2018,2018/02/06,Standard Class,Phoenix,28/05/2018,2022-06-20
CA-2018-126914,15/06/2018,2018/06/19,Standard Class,Monroe,15/06/2018,2022-06-20
CA-2018-126914,15/06/2018,2018/06/19,Standard Class,Monroe,15/06/2018,2022-06-20
CA-2016-169572,06/09/2016,2016/12/09,Standard Class,Richmond,06/09/2016,2022-06-20
CA-2018-162075,18/03/2018,2018/03/24,Standard Class,Houston,18/03/2018,2022-06-20
CA-2015-162992,19/12/2015,2015/12/21,First Class,Los Angeles,19/12/2015,2022-06-20
CA-2015-162992,19/12/2015,2015/12/21,First Class,Los Angeles,19/12/2015,2022-06-20
CA-2015-162992,19/12/2015,2015/12/21,First Class,Los Angeles,19/12/2015,2022-06-20
CA-2015-162992,19/12/2015,2015/12/21,First Class,Los Angeles,19/12/2015,2022-06-20
CA-2017-106397,07/07/2017,2017/07/13,Standard Class,Orem,07/07/2017,2022-06-20
CA-2017-106397,07/07/2017,2017/07/13,Standard Class,Orem,07/07/2017,2022-06-20
US-2017-150140,06/04/2017,2017/10/04,Standard Class,Burlington,06/04/2017,2022-06-20
CA-2015-116666,08/05/2015,2015/10/05,First Class,Philadelphia,08/05/2015,2022-06-20
CA-2018-148992,23/11/2018,2018/11/27,Standard Class,Chicago,23/11/2018,2022-06-20
CA-2017-140935,10/11/2017,2017/12/11,First Class,Oklahoma City,10/11/2017,2022-06-20
CA-2017-140935,10/11/2017,2017/12/11,First Class,Oklahoma City,10/11/2017,2022-06-20
CA-2015-157644,31/12/2015,2016/01/01,First Class,New York City,31/12/2015,2022-06-20
CA-2015-157644,31/12/2015,2016/01/01,First Class,New York City,31/12/2015,2022-06-20
US-2018-100398,19/08/2018,2018/08/23,Standard Class,Salt Lake City,19/08/2018,2022-06-20
CA-2017-113082,12/09/2017,2017/09/16,Standard Class,Utica,12/09/2017,2022-06-20
US-2018-110646,26/10/2018,2018/10/31,Standard Class,Philadelphia,26/10/2018,2022-06-20
US-2018-110646,26/10/2018,2018/10/31,Standard Class,Philadelphia,26/10/2018,2022-06-20
US-2018-110646,26/10/2018,2018/10/31,Standard Class,Philadelphia,26/10/2018,2022-06-20
CA-2018-120614,30/05/2018,2018/04/06,Standard Class,Los Angeles,30/05/2018,2022-06-20
US-2017-140172,08/03/2017,2017/03/13,Standard Class,Jackson,08/03/2017,2022-06-20
US-2017-140172,08/03/2017,2017/03/13,Standard Class,Jackson,08/03/2017,2022-06-20
CA-2016-127754,26/07/2016,2016/07/31,Standard Class,Glendale,26/07/2016,2022-06-20
CA-2016-144274,23/11/2016,2016/11/25,Second Class,Wilmington,23/11/2016,2022-06-20
CA-2016-144274,23/11/2016,2016/11/25,Second Class,Wilmington,23/11/2016,2022-06-20
CA-2016-144274,23/11/2016,2016/11/25,Second Class,Wilmington,23/11/2016,2022-06-20
CA-2016-144274,23/11/2016,2016/11/25,Second Class,Wilmington,23/11/2016,2022-06-20
CA-2016-144274,23/11/2016,2016/11/25,Second Class,Wilmington,23/11/2016,2022-06-20
CA-2016-142930,28/11/2016,2016/02/12,Standard Class,Austin,28/11/2016,2022-06-20
CA-2018-100622,03/11/2018,2018/07/11,Standard Class,Orlando,03/11/2018,2022-06-20
CA-2018-100622,03/11/2018,2018/07/11,Standard Class,Orlando,03/11/2018,2022-06-20
CA-2018-100622,03/11/2018,2018/07/11,Standard Class,Orlando,03/11/2018,2022-06-20
CA-2018-100622,03/11/2018,2018/07/11,Standard Class,Orlando,03/11/2018,2022-06-20
CA-2018-117156,21/03/2018,2018/03/23,Second Class,Reading,21/03/2018,2022-06-20
CA-2016-115399,19/12/2016,2016/12/22,First Class,Philadelphia,19/12/2016,2022-06-20
US-2015-157847,02/04/2015,2015/06/04,Second Class,Houston,02/04/2015,2022-06-20
US-2015-157847,02/04/2015,2015/06/04,Second Class,Houston,02/04/2015,2022-06-20
CA-2016-115168,05/06/2016,2016/09/06,Standard Class,Saint Charles,05/06/2016,2022-06-20
CA-2015-109680,06/10/2015,2015/09/10,First Class,Indianapolis,06/10/2015,2022-06-20
CA-2017-167983,21/08/2017,2017/08/24,Second Class,Seattle,21/08/2017,2022-06-20
CA-2016-145324,15/11/2016,2016/11/19,Standard Class,Harrisonburg,15/11/2016,2022-06-20
CA-2016-153423,22/06/2016,2016/06/27,Standard Class,Rochester,22/06/2016,2022-06-20
US-2018-132675,24/09/2018,2018/09/28,Standard Class,Sandy Springs,24/09/2018,2022-06-20
US-2018-132675,24/09/2018,2018/09/28,Standard Class,Sandy Springs,24/09/2018,2022-06-20
US-2018-132675,24/09/2018,2018/09/28,Standard Class,Sandy Springs,24/09/2018,2022-06-20
US-2018-132675,24/09/2018,2018/09/28,Standard Class,Sandy Springs,24/09/2018,2022-06-20
US-2018-132675,24/09/2018,2018/09/28,Standard Class,Sandy Springs,24/09/2018,2022-06-20
CA-2015-153808,06/04/2015,2015/10/04,Second Class,Los Angeles,06/04/2015,2022-06-20
CA-2015-153808,06/04/2015,2015/10/04,Second Class,Los Angeles,06/04/2015,2022-06-20
CA-2015-153808,06/04/2015,2015/10/04,Second Class,Los Angeles,06/04/2015,2022-06-20
US-2017-112396,09/02/2017,2017/02/13,Standard Class,San Francisco,09/02/2017,2022-06-20
US-2017-112396,09/02/2017,2017/02/13,Standard Class,San Francisco,09/02/2017,2022-06-20
CA-2015-141173,18/11/2015,2015/11/20,Second Class,Minneapolis,18/11/2015,2022-06-20
CA-2018-156664,18/12/2018,2018/12/23,Standard Class,Columbus,18/12/2018,2022-06-20
CA-2018-156664,18/12/2018,2018/12/23,Standard Class,Columbus,18/12/2018,2022-06-20
CA-2018-156664,18/12/2018,2018/12/23,Standard Class,Columbus,18/12/2018,2022-06-20
CA-2018-156664,18/12/2018,2018/12/23,Standard Class,Columbus,18/12/2018,2022-06-20
CA-2016-140718,02/07/2016,2016/04/07,First Class,Raleigh,02/07/2016,2022-06-20
CA-2016-140718,02/07/2016,2016/04/07,First Class,Raleigh,02/07/2016,2022-06-20
CA-2016-140718,02/07/2016,2016/04/07,First Class,Raleigh,02/07/2016,2022-06-20
CA-2016-140718,02/07/2016,2016/04/07,First Class,Raleigh,02/07/2016,2022-06-20
CA-2015-119977,08/10/2015,2015/10/13,Second Class,New York City,08/10/2015,2022-06-20
US-2016-115343,22/09/2016,2016/09/25,First Class,Philadelphia,22/09/2016,2022-06-20
US-2016-115343,22/09/2016,2016/09/25,First Class,Philadelphia,22/09/2016,2022-06-20
CA-2018-163671,24/12/2018,2018/12/30,Standard Class,Meridian,24/12/2018,2022-06-20
CA-2018-135909,13/10/2018,2018/10/20,Standard Class,Sacramento,13/10/2018,2022-06-20
CA-2018-135909,13/10/2018,2018/10/20,Standard Class,Sacramento,13/10/2018,2022-06-20
CA-2018-135909,13/10/2018,2018/10/20,Standard Class,Sacramento,13/10/2018,2022-06-20
US-2018-114356,20/08/2018,2018/08/26,Standard Class,Charlotte,20/08/2018,2022-06-20
CA-2016-125934,11/09/2016,2016/09/18,Standard Class,Paterson,11/09/2016,2022-06-20
CA-2016-125934,11/09/2016,2016/09/18,Standard Class,Paterson,11/09/2016,2022-06-20
CA-2016-125934,11/09/2016,2016/09/18,Standard Class,Paterson,11/09/2016,2022-06-20
CA-2016-125934,11/09/2016,2016/09/18,Standard Class,Paterson,11/09/2016,2022-06-20
CA-2016-125934,11/09/2016,2016/09/18,Standard Class,Paterson,11/09/2016,2022-06-20
CA-2016-158148,20/12/2016,2016/12/26,Standard Class,Arlington,20/12/2016,2022-06-20
CA-2015-120411,20/09/2015,2015/09/23,First Class,Chicago,20/09/2015,2022-06-20
CA-2015-120411,20/09/2015,2015/09/23,First Class,Chicago,20/09/2015,2022-06-20
CA-2017-158260,04/11/2017,2017/08/11,Standard Class,San Diego,04/11/2017,2022-06-20
CA-2018-101805,01/12/2018,2018/06/12,Standard Class,Seattle,01/12/2018,2022-06-20
CA-2018-101805,01/12/2018,2018/06/12,Standard Class,Seattle,01/12/2018,2022-06-20
CA-2018-101805,01/12/2018,2018/06/12,Standard Class,Seattle,01/12/2018,2022-06-20
US-2015-105137,10/10/2015,2015/10/10,Same Day,Columbus,10/10/2015,2022-06-20
US-2015-105137,10/10/2015,2015/10/10,Same Day,Columbus,10/10/2015,2022-06-20
CA-2018-142489,14/11/2018,2018/11/16,Second Class,Houston,14/11/2018,2022-06-20
US-2017-141264,13/08/2017,2017/08/19,Standard Class,Irving,13/08/2017,2022-06-20
US-2017-141264,13/08/2017,2017/08/19,Standard Class,Irving,13/08/2017,2022-06-20
CA-2018-126928,17/09/2018,2018/09/23,Standard Class,Morristown,17/09/2018,2022-06-20
CA-2018-126928,17/09/2018,2018/09/23,Standard Class,Morristown,17/09/2018,2022-06-20
US-2016-107944,23/03/2016,2016/03/25,First Class,Los Angeles,23/03/2016,2022-06-20
US-2016-107944,23/03/2016,2016/03/25,First Class,Los Angeles,23/03/2016,2022-06-20
CA-2017-135594,30/06/2017,2017/03/07,Second Class,Aurora,30/06/2017,2022-06-20
US-2018-115252,20/10/2018,2018/10/25,Standard Class,Durham,20/10/2018,2022-06-20
US-2018-115252,20/10/2018,2018/10/25,Standard Class,Durham,20/10/2018,2022-06-20
CA-2015-107398,25/08/2015,2015/08/30,Standard Class,Columbus,25/08/2015,2022-06-20
CA-2015-107398,25/08/2015,2015/08/30,Standard Class,Columbus,25/08/2015,2022-06-20
